XTK296,2:3:4(36) - AMS/KCL - 50 Kg (POR),Trifert
TKD004,2:3:4(36) - KAN/K2SO4 (Moos) - 50 Kg,Trifert
XTK210,2:3:4(36) - KAN/KCL (Moos) - 50 Kg (POR),Trifert
XTK300,2:3:4(36) + 0.5% Zn - Ureum/KCL (Moos) - 50 Kg (POR),Trifert
TKB904,2:3:4(37) - Ureum/K2SO4 (Durban) - 50 Kg,Trifert
TKB004,2:3:4(37) - Ureum/K2SO4 (Moos) - 50 Kg,Trifert
NP5002-2MA,2:3:4(37) + S - K2SO4 (Malmesbury) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-1MA,2:3:4(37) + S - K2SO4 (Malmesbury) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-3MA,2:3:4(37) + S - K2SO4 (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-1MO,2:3:4(37) + S - K2SO4 (Moorreesburg) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-2MO,2:3:4(37) + S - K2SO4 (Moorreesburg) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-3MO,2:3:4(37) + S - K2SO4 (Moorreesburg) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-2RI,2:3:4(37) + S - K2SO4 (Rietpoel) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-1RI,2:3:4(37) + S - K2SO4 (Rietpoel) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-3RI,2:3:4(37) + S - K2SO4 (Rietpoel) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-2SW,2:3:4(37) + S - K2SO4 (Swellendam) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-3SW,2:3:4(37) + S - K2SO4 (Swellendam) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5002-1SW,2:3:4(37) + S - K2SO4 (Swellendam) - 50Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
TKE902,2:3:4(38) - CAN/KCL (Durban) - 50 Kg,Trifert
XTK308,2:3:4(38) - CAN/KCL (Moos) - 50 Kg (POR),Trifert
TKC002KWB,2:3:4(38) - KAN/KCL (Kwb) - 50 Kg,Trifert (Spesiale Betaalterme)
TKC002,2:3:4(38) - KAN/KCL (Moos) - 50 Kg,Trifert
1017810,2:3:4(38) - ZCMS - 50 Kg (POR),Kynoch Fertilizer
NP6235-2WO,2:3:4(38) (Wolseley) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6235-1WO,2:3:4(38) (Wolseley) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6235-3WO,2:3:4(38) (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
XTK271,2:3:4(38) + 0.3% Zn - Ureum/KCL (Moos) - 50 Kg (POR),Trifert
XTK307KWB,2:3:4(38) + 0.5% Zn - KAN/KCL (Kwb) (Moos) - 50 Kg (POR),Trifert (Spesiale Betaalterme)
TKA903,2:3:4(39) - Ureum/KCL (Durban) - 50 Kg,Trifert
TKA003,2:3:4(39) - Ureum/KCL (Moos) - 50 Kg,Trifert
0108740,2:3:4(39) + 0.45% Zn - 50 Kg,Kynoch Fertilizer
NP3431-2MA,2:3:4(39) + 0.47% Zn  (Malmesbury) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-1MA,2:3:4(39) + 0.47% Zn  (Malmesbury) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-3MA,2:3:4(39) + 0.47% Zn  (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-2MO,2:3:4(39) + 0.47% Zn (Moorreesburg) - 50 Kg In Sling,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-1MO,2:3:4(39) + 0.47% Zn (Moorreesburg) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-3MO,2:3:4(39) + 0.47% Zn (Moorreesburg) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-2RI,2:3:4(39) + 0.47% Zn (Rietpoel) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-1RI,2:3:4(39) + 0.47% Zn (Rietpoel) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-3RI,2:3:4(39) + 0.47% Zn (Rietpoel) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-2SW,2:3:4(39) + 0.47% Zn (Swellendam) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-1SW,2:3:4(39) + 0.47% Zn (Swellendam) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3431-3SW,2:3:4(39) + 0.47% Zn (Swellendam) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
010874,2:3:4(39) + Zn - Impreg - 50 Kg (POR),Kynoch Fertilizer
010990,2:4:10(16) - K2SO4 (Atlantic) - 40 Kg,Constansia kunsmis Wellington (Sepsiale terme)
U001012,2:4:10(16) - K2SO4 (Upington) - 40 Kg,Atlantic Fertiliser
U001006,2:4:10(16) (Upington) - 40 Kg,Atlantic Fertiliser
NP5380-2MA,20:1:4(40) (Malmesbury) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-1MA,20:1:4(40) (Malmesbury) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-3MA,20:1:4(40) (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-2MO,20:1:4(40) (Moorreesburg) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-1MO,20:1:4(40) (Moorreesburg) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-3MO,20:1:4(40) (Moorreesburg) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-2RI,20:1:4(40) (Rietpoel) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-1RI,20:1:4(40) (Rietpoel) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-3RI,20:1:4(40) (Rietpoel) - 500Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-2SW,20:1:4(40) (Swellendam) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-1SW,20:1:4(40) (Swellendam) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5380-3SW,20:1:4(40) (Swellendam) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
XTK291,21.3:3.7:6.9(32) - KAN/KCL - 50 Kg,Trifert
2223440,25:15:0(34) + 5% S - 500 KG,Kynoch Fertilizer
XTK299,250:30:500(46) + 0.3% Zn + 0.1% B - Ureum/KCL (Moos) - 50 Kg (POR),Trifert
XTK298,250:30:550(46) + 0.3% Zn + 0.1% B - Ureum/KCL (Moos) - 50 Kg (POR),Trifert
XTK226,27:8:6(40) + 1% Zn - Ureum/KCL (Moos) - 50 Kg (POR),Trifert
XTK026,28:0:7(44) + 2.9% S - Ureum/KCL  - 50 Kg (POR),Trifert
XTK252,29:6:7(42) + 0.2% Zn - Ureum/KCL (Moos) - 500 Kg (POR),Trifert
XTK228,29:7:5(41) + 1% Zn - Ureum/KCL (Moos) - 50 Kg,Trifert
XTV019,3:0:1(16) - Liquid - 1 Ton (POR),Trifert
XTK260,3:0:1(25) - AMS/KCL (Moos) - 50Kg (POR),Trifert
010891,3:0:1(30) - KAN Basis - 50 Kg (POR),Kynoch Fertilizer
TKE903,3:0:1(31) - CAN/KCL (Durban) - 50 Kg,Trifert
TKC003,3:0:1(31) - KAN/KCL (Moos) - 50 Kg,Trifert
XTK305,3:0:1(33) - Ureum/KCL (Moos) - 50 Kg (POR),Trifert
XTK153,3:0:1(40) + 6% S - SGU - Ureum/KCL - 500 Kg,Trifert
XTK157,3:0:1(40) + 6% S - SGU - Ureum/KCL (Moos)  - 1 Ton (POR),Trifert
XTK221,3:0:1(43) + 0.5% Zn + 3% S - Ureum/KCL - 50Kg Moos (POR),Trifert
NP301-3MA,3:0:1(43) + 3.8% S (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
XTK057,3:0:1(46) - Ureum/KCL  Bulk Bags - 1 Ton (POR),Trifert
XTK083,3:0:2(44) + 0.5% Zn + 3% S - Ureum/KCL - 50 Kg (POR),Trifert
NP6206-2WO,3:0:5(39) (Wolseley) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6206-1WO,3:0:5(39) (Wolseley) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6206-3WO,3:0:5(39) (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-2MA,3:0:5(41) + S (Malmesbury) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-1MA,3:0:5(41) + S (Malmesbury) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-3MA,3:0:5(41) + S (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-2MO,3:0:5(41) + S (Moorreesburg) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-1MO,3:0:5(41) + S (Moorreesburg) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-3MO,3:0:5(41) + S (Moorreesburg) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-2RI,3:0:5(41) + S (Rietpoel) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-1RI,3:0:5(41) + S (Rietpoel) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-3RI,3:0:5(41) + S (Rietpoel) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-2SW,3:0:5(41) + S (Swellendam) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-1SW,3:0:5(41) + S (Swellendam) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5003-3SW,3:0:5(41) + S (Swellendam) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-2MA,3:0:5(46) (Malmesbury) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-1MA,3:0:5(46) (Malmesbury) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-3MA,3:0:5(46) (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-2MO,3:0:5(46) (Moorreesburg) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-1MO,3:0:5(46) (Moorreesburg) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-3MO,3:0:5(46) (Moorreesburg) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-2RI,3:0:5(46) (Rietpoel) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-1RI,3:0:5(46) (Rietpoel) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-3RI,3:0:5(46) (Rietpoel) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-2SW,3:0:5(46) (Swellendam) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-1SW,3:0:5(46) (Swellendam) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5006-3SW,3:0:5(46) (Swellendam) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6245-2WO,3:1:0(30) (Wolseley) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6245-1WO,3:1:0(30) (Wolseley) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6245-3WO,3:1:0(30) (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
VS310-4MA,3:1:0(35) (Malmesbury) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP310-4MA,3:1:0(35) (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
002964,3:1:0(35) + 4.4% S - 500 Kg,Kynoch Fertilizer
XTK185,3:1:1(26) + 0.5% Zn + 15% S + 0.1% B - AMS/KCL (Moos) - 500 Kg,Trifert
XTK111,3:1:1(27) - AMS/KCL - 500 Kg (POR),Trifert
TVKM18,3:1:3(17) - Subtrop Start (Kaapmuiden) - 1 Ton,Trifert
XTK282,3:1:5(26) - KAN/KCL (Moos) - 50 Kg (POR),Trifert
XTK283,3:1:5(35) - CAN/K2SO4 - 50 Kg,Trifert
XTK181,3:1:5(35) - KAN/K2SO4 (Moos) - 50 Kg (POR),Trifert
XTK302,3:1:5(36) - Ureum/KCL (Moos) - 50Kg (POR),Trifert
101912,3:1:5(37) - AN (Slegs Kaap) - 50 Kg,Kynoch Fertilizer
223378,3:1:5(38) - AN - 50 Kg,Kynoch Fertilizer
101925,3:1:5(38) - AN - 500 Kg,Kynoch Fertilizer
XTK186,3:1:5(38) - KAN/KCL (Moos) - 50 Kg (POR),Trifert
NP6270-2WO,3:1:5(38) (Wolseley) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6270-1WO,3:1:5(38) (Wolseley) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6270-3WO,3:1:5(38) (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
101936,3:1:5(41) + 9% - K2SO4 - 50 Kg,Constantia Kunsmis Wellington
NP5004-2MA,3:1:5(43) (Malmesbury) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-1MA,3:1:5(43) (Malmesbury) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-3MA,3:1:5(43) (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-2MO,3:1:5(43) (Moorreesburg) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-1MO,3:1:5(43) (Moorreesburg) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-3MO,3:1:5(43) (Moorreesburg) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-2RI,3:1:5(43) (Rietpoel) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-1RI,3:1:5(43) (Rietpoel) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-3RI,3:1:5(43) (Rietpoel) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-2SW,3:1:5(43) (Swellendam) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-1SW,3:1:5(43) (Swellendam) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP5004-3SW,3:1:5(43) (Swellendam) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-2MA,3:1:5(43) + 0.47% Zn  (Malmesbury) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-3MA,3:1:5(43) + 0.47% Zn  (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-1MA,3:1:5(43) + 0.47% Zn (Malmesbury) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-2MO,3:1:5(43) + 0.47% Zn (Moorreesburg) - 50 Kg In Sling,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-1MO,3:1:5(43) + 0.47% Zn (Moorreesburg) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-3MO,3:1:5(43) + 0.47% Zn (Moorreesburg) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-2RI,3:1:5(43) + 0.47% Zn (Rietpoel) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-1RI,3:1:5(43) + 0.47% Zn (Rietpoel) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-3RI,3:1:5(43) + 0.47% Zn (Rietpoel) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-2SW,3:1:5(43) + 0.47% Zn (Swellendam) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-1SW,3:1:5(43) + 0.47% Zn (Swellendam) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-3SW,3:1:5(43) + 0.47% Zn (Swellendam) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3454-1U,3:1:5(43) + Zn (Upington) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
VHA010,3:1:6(21) + 8% S + 0.3% Zn + 0.05% B - Onverpild - 50 Kg,Nutribio (Pty) Ltd
XTK238,3:1:6(38) + 9.7% S - Ureum/K2SO4 - 50 Kg (POR),Trifert
0109814,3:1:6(43) - K50/50 - 25 Kg,Constansia kunsmis Wellington (Sepsiale terme)
0109084,3:1:6(44) + 1% Mg - LC (WC) - 25 Kg,Kynoch Fertilizer
NP302-3WO,3:1:8(31) - AN - Cl Vry (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP302-3MO,3:1:8(31) - AN - Cl Vry (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6290-1SW,3:2:0(30) - KAN Basis (Swellendam) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
XTK171,3:2:0(30) - Ureum/MAP (Moos) - 50 Kg (POR),Trifert
NP6290-2WO,3:2:0(30) (Wolseley) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6290-1WO,3:2:0(30) (Wolseley) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6290-3WO,3:2:0(30) (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
VS520-3MA,3:2:0(34) + 5% S (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
004486,3:2:0(35) + 3% S - 500 Kg,Kynoch Fertilizer
0109085,3:2:0(35) + 5% ZCMS - 500 Kg,Kynoch Fertilizer
XTK195,3:2:1(25) - AMS/KCL (Moos) - 50Kg (POR),Trifert
097168,3:2:1(25) + 0.5% Zn  - UREUM - 50kg,Kynoch Fertilizer
XTK258,3:2:1(29) - AMS/KCL (Moos) - 50 Kg (POR),Trifert
NP6321-3WO,3:2:1(30) + 0.5% Zn  (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
XTK317,3:2:1(30) + 0.5% Zn - Ureum/KCL - 50 Kg,Trifert
NP6321-2WO,3:2:1(30) + 0.5% Zn (Wolseley) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6321-1WO,3:2:1(30) + 0.5% Zn (Wolseley) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6321-1UP,3:2:1(30) + Zn - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
2223449,3:2:1(30)U + 0.5% Zn  - 50 KG,Constantia Kunsmis Wellington
XTK105,3:2:1(32) - CAN/KCL - 50 Kg (POR),Trifert
XTK084,3:2:1(32) - KAN/K2SO4 - 50 Kg,Trifert
XTK084KWB,3:2:1(32) - KAN/K2SO4 (Kwb) - 50 Kg,Trifert (Spesiale Betaalterme)
XTK052,3:2:1(32) - KAN/KCL - 50 Kg (POR),Trifert
XTK249,3:2:1(32) + 0.5% Zn + 2.5% S - KAN/KCL (Moos) - 50 Kg (POR),Trifert
2223447,3:2:1(32) N + 5% S - 500 KG,Constantia Kunsmis Wellington
XTK079,3:2:1(33) - KAN/KCL - 50 Kg (POR),Trifert
XTK216,3:2:1(33) - Ureum/KCL (Moos) - 50 Kg (POR),Trifert
XTK174,3:2:1(34) + 6% S- Ureum/KCL (Moos) - 500 Kg (POR),Trifert
XTK126,3:2:1(38) - Ureum/K2SO4 (Moos) - 50 Kg (POR),Trifert
XTK090,3:2:1(38) - Ureum/KCL - 50 Kg (POR),Trifert
NP3438-2MA,3:2:1(38) + 0.47% Zn (Malmesbury) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-1MA,3:2:1(38) + 0.47% Zn (Malmesbury) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-3MA,3:2:1(38) + 0.47% Zn (Malmesbury) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-2MO,3:2:1(38) + 0.47% Zn (Moorreesburg) - 50 Kg In Sling,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-3MO,3:2:1(38) + 0.47% Zn (Moorreesburg) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-1MO,3:2:1(38) + 0.47% Zn (Moorreesburg) - 50Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-2RI,3:2:1(38) + 0.47% Zn (Rietpoel) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-1RI,3:2:1(38) + 0.47% Zn (Rietpoel) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-3RI,3:2:1(38) + 0.47% Zn (Rietpoel) - 500Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-2SW,3:2:1(38) + 0.47% Zn (Swellendam) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-1SW,3:2:1(38) + 0.47% Zn (Swellendam) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP3438-3SW,3:2:1(38) + 0.47% Zn (Swellendam) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
XTK250,3:2:1(38) + 0.5% Zn + 1% S - Ureum/KCL (Moos) - 50 Kg (POR),Trifert
2223391,3:2:1(38) + Zn  - 50 Kg (POR),Agrimark Operations Limited (Plantvoeding)
093512,3:2:1(38) + Zn - Kynoplus - 50 Kg (POR),Kynoch Fertilizer
XTK183,3:2:2(40) - SGU - Ureum/KCL (Moos) - 500 Kg,Trifert
XTK267,3:2:2.4(30) + 1% Zn + 6% S (Moos) - 500 Kg (POR),Trifert
XTK149,3:2:3(41) - Ureum/KCL (Moos) - 50 Kg (POR),Trifert
XTK070,3:5:15(40) + 6% S - Ureum/KCL/K2SO4 - 50 Kg (POR),Trifert
XTK324,35:6:0(41.04) + 1% Zn - Ureum/MAP - 1000 Kg,Trifert
XTK325,35:6:0(41.04) + 1% Zn - Ureum/MAP - 50 Kg,Trifert
XTK304,39.22.0(30) - KAN/MAP (Moos) - 50Kg (POR),Trifert
183302,4 Holes Nozzle (Ez020) - Each,Ez Spray
101505,4:0:1(29) - AN + 5.5% ZCMS - 50 Kg,Kynoch Fertilizer
XTK085,4:0:1(43) + 0.5% Zn + 3% S - Ureum/KCL - 50 Kg (POR),Trifert
101919,4:1:0(41) - 500 Kg (POR),Kynoch Fertilizer
XTK246,4:1:1(25) - Ureum/KCL (Moos)- 50 Kg (POR),Trifert
XTK004,4:1:1(25) + 0.5% Zn + 16.91% S - AMS/KCL - 50 Kg (POR),Trifert
XTK117,4:1:1(25) + 0.5% Zn + 16.91% S - AMS/KCL - 500 Kg (POR),Trifert
010979,4:1:1(30) - AN - 50 Kg,Kynoch Fertilizer
NP6328-2WO,4:1:1(31) (Wolseley) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6328-1WO,4:1:1(31) (Wolseley) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6328-3WO,4:1:1(31) (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
101935,4:1:1(31) N + 0.34% Zn - 50 Kg,Constantia Kunsmis Wellington
1019350,4:1:1(31) U - 50Kg,Constantia Kunsmis Wellington
NP6328-2MA,4:1:1(32) (Malmesbury) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP6328-1MA,4:1:1(32) (Malmesbury) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
010978,4:1:1(37) + 3% S + 0.5% Zn + ZCMS - 500 Kg,Kynoch Fertilizer
XTK182,4:1:1(39) + 0.5% Zn + 3% S + 0.1% B - SGU - Ureum/KCL (Moos) - 500 Kg,Trifert
NP6328-1AU,4:1:1(40) + Zn + S (Upington) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
XTK161,4:1:1(42) - SGU - Ureum/KCL (Moos) - 500 Kg (POR),Trifert
XTK241,4:1:2(39) + 4% S - SGU - Ureum/KCL (Moos) - 1000 Kg (POR),Trifert
XTK211,4:1:2(39) + 4% S - Ureum/KCL (Moos)  - 1000 Kg (POR),Trifert
XTK190,4:2:1(28) - Ureum/K2SO4 (Moos) - 50 Kg (POR),Trifert
101930,4:2:1(38) - 50 Kg,Agrimark Operations Limited (Plantvoeding)
TZK001,4:2:1(38) + 0.5% Zn + 0.25% S - Ureum/KCL (Shoeman Moos)  - 50 Kg,Trifert
1019080,4:2:1(38) U + 0.5% Zn + 1.5% S - 50 Kg,Constantia Kunsmis Wellington
VHA007,4:3:4(18) + 0.3% Zn + 0.05% B - 50 Kg,Nutribio (Pty) Ltd
XTK066,4:3:4(30) - Ureum/KCL  - 50 Kg (POR),Trifert
XTK067,4:3:4(32) + 0.5% Zn - AMS/KCL - 50 Kg (POR),Trifert
XTK025,4:3:4(33) - AMS/KCL  - 50 Kg (POR),Trifert
XTK288,4:3:4(33) - CAN/KCL (Moos) - 50 Kg (POR),Trifert
XTK254,4:3:4(33) - KAN/K2SO4 (Moos) - 50 Kg (POR),Trifert
XTK243,4:3:4(33) - KAN/KCL (Moos)  - 50 Kg (POR),Trifert
XTK155,4:3:4(33) - Ureum/KCL - 50 Kg (POR),Trifert
XTK178,4:3:4(33) + 0.5% Zn - Ureum/KCL (Moos) - 50 Kg (POR),Trifert
